date,price
2019-10-08,468.0
2019-10-09,472.0
2019-10-10,468.0
2019-10-11,469.0
2019-10-12,557.0
2019-10-13,557.0
2019-10-14,557.0
2019-10-15,473.0
2019-10-16,471.0
2019-10-17,488.0
2019-10-18,488.0
2019-10-19,489.0
2019-10-20,489.0
2019-10-21,559.0
2019-10-22,559.0
2019-10-23,559.0
2019-10-24,559.0
2019-10-25,600.0
2019-10-26,600.0
2019-10-27,600.0
2019-10-28,602.0
2019-10-29,602.0
2019-10-30,602.0
2019-10-31,602.0
2019-11-01,602.0
2019-11-02,602.0
2019-11-03,602.0
2019-11-04,602.0
2019-11-05,602.0
2019-11-06,602.0
2019-11-07,602.0
2019-11-08,602.0
2019-11-09,602.0
2019-11-10,602.0
2019-11-11,602.0
2019-11-12,602.0
2019-11-13,603.0
2019-11-14,600.0
2019-11-15,575.0
2019-11-16,575.0
2019-11-17,575.0
2019-11-18,575.0
2019-11-19,575.0
2019-11-20,575.0
2019-11-21,575.0
2019-11-22,575.0
2019-11-23,575.0
2019-11-24,543.0
2019-11-25,543.0
2019-11-26,543.0
2019-11-27,514.0
2019-11-28,514.0
2019-11-29,514.0
2019-11-30,514.0
2019-12-01,504.0
2019-12-02,514.0
2019-12-03,514.0
2019-12-04,514.0
2019-12-05,513.0
2019-12-06,518.0
2019-12-07,541.0
2019-12-08,531.0
2019-12-09,541.0
2019-12-10,534.0
2019-12-11,534.0
2019-12-12,534.0
2019-12-13,534.0
2019-12-14,534.0
2019-12-15,531.0
2019-12-16,534.0
2019-12-17,534.0
2019-12-18,534.0
2019-12-19,534.0
2019-12-20,534.0
2019-12-21,541.0
2019-12-22,531.0
2019-12-23,541.0
2019-12-24,541.0
2019-12-25,531.0
2019-12-26,531.0
2019-12-27,541.0
2019-12-28,541.0
2019-12-29,531.0
2019-12-30,534.0
2019-12-31,534.0
2020-01-01,534.0
2020-01-02,534.0
2020-01-03,534.0
2020-01-04,534.0
2020-01-05,531.0
2020-01-06,531.0
2020-01-07,534.0
2020-01-08,534.0
2020-01-09,534.0
2020-01-10,534.0
2020-01-11,534.0
2020-01-12,531.0
2020-01-13,534.0
2020-01-14,534.0
2020-01-15,534.0
2020-01-16,534.0
2020-01-17,534.0
2020-01-18,534.0
2020-01-19,531.0
2020-01-20,541.0
2020-01-21,541.0
2020-01-22,541.0
2020-01-23,531.0
2020-01-24,531.0
2020-01-25,531.0
2020-01-26,519.0
2020-01-27,513.0
2020-01-28,513.0
2020-01-29,513.0
2020-01-30,513.0
2020-01-31,513.0
2020-02-01,513.0
2020-02-02,510.0
2020-02-03,513.0
2020-02-04,513.0
2020-02-05,513.0
2020-02-06,513.0
2020-02-07,513.0
2020-02-08,513.0
2020-02-09,513.0
2020-02-10,513.0
2020-02-11,513.0
2020-02-12,513.0
2020-02-13,502.0
2020-02-14,502.0
2020-02-15,502.0
2020-02-16,499.0
2020-02-17,502.0
2020-02-18,502.0
2020-02-19,502.0
2020-02-21,502.0
2020-02-22,502.0
2020-02-23,499.0
2020-02-24,502.0
2020-02-25,502.0
2020-02-26,502.0
2020-02-27,502.0
2020-02-28,502.0
2020-02-29,502.0
2020-03-01,499.0
2020-03-02,502.0
2020-03-03,502.0
2020-03-04,502.0
2020-03-05,449.0
2020-03-06,449.0
2020-03-07,449.0
2020-03-08,449.0
2020-03-09,449.0
2020-03-10,449.0
2020-03-11,449.0
2020-03-12,449.0
2020-03-13,449.0
2020-03-14,449.0
2020-03-15,449.0
2020-03-16,449.0
2020-03-17,449.0
2020-03-18,449.0
2020-03-19,449.0
2020-03-20,449.0
2020-03-21,449.0
2020-03-22,449.0
2020-03-23,449.0
2020-03-24,449.0
2020-03-25,503.0
2020-03-26,503.0
2020-03-27,474.0
2020-03-28,472.0
2020-03-29,472.0
2020-03-30,472.0
2020-03-31,472.0
2020-04-01,472.0
2020-04-02,472.0
2020-04-03,472.0
2020-04-04,472.0
2020-04-05,472.0
2020-04-06,472.0
2020-04-07,472.0
2020-04-08,472.0
2020-04-09,464.0
2020-04-10,472.0
2020-04-11,472.0
2020-04-12,472.0
2020-04-13,472.0
2020-04-14,472.0
2020-04-15,472.0
2020-04-16,460.0
2020-04-17,460.0
2020-04-18,460.0
2020-04-19,460.0
2020-04-20,460.0
2020-04-21,460.0
2020-04-22,460.0
2020-04-23,460.0
2020-04-24,460.0
2020-04-25,455.0
2020-04-26,455.0
2020-04-27,455.0
2020-04-28,455.0
2020-04-29,455.0
2020-04-30,455.0
2020-05-01,455.0
2020-05-02,455.0
2020-05-03,455.0
2020-05-04,455.0
2020-05-05,455.0
2020-05-06,455.0
2020-05-07,455.0
2020-05-08,455.0
2020-05-09,455.0
2020-05-10,455.0
2020-05-11,455.0
2020-05-12,455.0
2020-05-13,455.0
2020-05-14,455.0
2020-05-15,455.0
2020-05-16,455.0
2020-05-17,456.0
2020-05-18,462.0
2020-05-19,462.0
2020-05-20,462.0
2020-05-21,462.0
2020-05-22,462.0
2020-05-23,480.0
2020-05-24,477.0
2020-05-25,477.0
2020-05-26,477.0
2020-05-27,477.0
2020-05-28,477.0
2020-05-29,462.0
2020-05-30,456.0
2020-05-31,456.0
2020-06-01,456.0
2020-06-02,462.0
2020-06-03,462.0
2020-06-04,462.0
2020-06-05,462.0
2020-06-06,462.0
2020-06-07,470.0
2020-06-08,470.0
2020-06-09,470.0
2020-06-10,470.0
2020-06-11,470.0
2020-06-12,470.0
2020-06-13,470.0
2020-06-14,470.0
2020-06-15,470.0
2020-06-16,470.0
2020-06-17,470.0
2020-06-18,470.0
2020-06-19,466.0
2020-06-20,430.0
2020-06-21,430.0
2020-06-22,430.0
2020-06-23,430.0
2020-06-24,430.0
2020-06-25,430.0
2020-06-26,430.0
2020-06-27,430.0
2020-06-28,430.0
2020-06-29,430.0
2020-06-30,430.0
2020-07-01,430.0
2020-07-02,430.0
2020-07-03,430.0
2020-07-04,430.0
2020-07-05,430.0
2020-07-06,430.0
2020-07-07,430.0
2020-07-08,430.0
2020-07-09,430.0
2020-07-10,430.0
2020-07-11,430.0
2020-07-12,430.0
2020-07-13,430.0
2020-07-14,430.0
2020-07-15,430.0
2020-07-16,430.0
2020-07-17,430.0
2020-07-18,430.0
2020-07-19,430.0
2020-07-20,422.0
2020-07-21,422.0
2020-07-22,527.0
2020-07-23,527.0
2020-07-24,527.0
2020-07-25,527.0
2020-07-26,439.0
2020-07-27,439.0
2020-07-28,439.0
2020-07-29,439.0
2020-07-30,557.0
2020-07-31,557.0
2020-08-01,557.0
2020-08-02,557.0
2020-08-03,557.0
2020-08-04,527.0
2020-08-05,461.0
2020-08-06,422.0
2020-08-07,421.0
2020-08-08,421.0
2020-08-09,509.0
2020-08-10,509.0
2020-08-11,518.0
2020-08-12,463.0
2020-08-13,463.0
2020-08-14,461.0
2020-08-15,461.0
2020-08-16,456.0
2020-08-17,465.0
2020-08-18,465.0
2020-08-19,465.0
2020-08-20,465.0
2020-08-21,465.0
2020-08-22,422.0
2020-08-23,420.0
2020-08-24,420.0
2020-08-25,420.0
2020-08-26,429.0
2020-08-27,429.0
2020-08-28,429.0
2020-08-29,517.0
2020-08-30,517.0
2020-08-31,517.0
2020-09-01,517.0
2020-09-02,517.0
