date,price
2019-12-28,799.0
2019-12-29,799.0
2019-12-30,799.0
2019-12-31,799.0
2020-01-01,799.0
2020-01-02,799.0
2020-01-03,799.0
2020-01-04,899.0
2020-01-05,863.0
2020-01-06,867.0
2020-01-07,862.0
2020-01-08,861.0
2020-01-09,917.0
2020-01-10,899.0
2020-01-11,899.0
2020-01-12,899.0
2020-01-13,1009.0
2020-01-14,1009.0
2020-01-15,1009.0
2020-01-16,1009.0
2020-01-17,1009.0
2020-01-18,899.0
2020-01-19,899.0
2020-01-20,1009.0
2020-01-21,835.0
2020-01-22,819.0
2020-01-23,821.0
2020-01-24,799.0
2020-01-25,799.0
2020-01-26,811.0
2020-01-27,805.0
2020-01-28,815.0
2020-01-29,805.0
2020-01-30,804.0
2020-01-31,799.0
2020-02-01,812.0
2020-02-02,799.0
2020-02-03,799.0
2020-02-04,759.06
2020-02-05,1054.0
2020-02-06,752.0
2020-02-07,884.0
2020-02-08,1054.0
2020-02-09,1001.3
2020-02-10,1001.3
2020-02-11,1054.0
2020-02-12,839.8
2020-02-13,839.8
2020-02-14,1054.0
2020-02-15,1054.0
2020-02-16,1054.0
2020-02-17,1054.0
2020-02-18,1054.0
2020-02-19,1054.0
2020-02-20,1054.0
2020-02-21,1054.0
2020-02-22,1054.0
2020-02-23,1054.0
2020-02-24,1054.0
2020-02-25,1054.0
2020-02-26,1054.0
2020-02-27,1054.0
2020-02-28,1054.0
2020-02-29,1054.0
2020-03-01,1054.0
2020-03-02,1054.0
2020-03-03,1054.0
2020-03-04,1054.0
2020-03-05,1054.0
2020-03-06,1054.0
2020-03-07,1054.0
2020-03-08,889.0
2020-03-09,1054.0
2020-03-10,1054.0
2020-03-11,1054.0
2020-03-12,1054.0
2020-03-13,1054.0
2020-03-14,1054.0
2020-03-15,1054.0
2020-03-16,1054.0
2020-03-17,895.89
2020-03-18,895.89
2020-03-19,895.89
2020-03-20,895.89
2020-03-21,895.89
2020-03-22,895.89
2020-03-23,895.89
2020-03-24,1054.0
2020-03-25,1054.0
2020-03-26,1054.0
2020-03-27,1054.0
2020-03-28,790.5
2020-03-29,790.5
2020-03-30,790.5
2020-03-31,843.19
2020-04-01,790.5
2020-04-02,790.5
2020-04-03,790.5
2020-04-04,843.19
2020-04-05,737.8
2020-04-06,999.0
2020-04-07,999.0
2020-04-08,999.0
2020-04-09,1054.0
2020-04-10,959.0
2020-04-11,959.0
2020-04-12,959.0
2020-04-13,959.0
2020-04-14,959.0
2020-04-15,959.0
2020-04-16,959.0
2020-04-17,959.0
2020-04-18,959.0
2020-04-19,959.0
2020-04-20,959.0
2020-04-21,959.0
2020-04-22,959.0
2020-04-23,959.0
2020-04-24,959.0
2020-04-25,799.0
2020-04-26,799.0
2020-04-27,799.0
2020-04-28,799.0
2020-04-29,959.0
2020-04-30,959.0
2020-05-01,948.6
2020-05-02,948.6
2020-05-03,948.6
2020-05-04,948.6
2020-05-05,948.6
2020-05-06,948.6
2020-05-07,948.6
2020-05-08,948.6
2020-05-09,948.6
2020-05-10,948.6
2020-05-11,948.6
2020-05-12,948.6
2020-05-13,948.6
2020-05-14,948.6
2020-05-15,948.6
2020-05-16,948.6
2020-05-17,948.6
2020-05-18,799.0
2020-05-19,799.0
2020-05-20,799.0
2020-05-21,769.0
2020-05-22,769.0
2020-05-23,769.0
2020-05-24,769.0
2020-05-25,769.0
2020-05-26,769.0
2020-05-27,769.0
2020-05-28,948.6
2020-05-29,948.6
2020-05-30,948.6
2020-05-31,948.6
2020-06-01,948.6
2020-06-02,948.6
2020-06-03,948.6
2020-06-04,948.6
2020-06-05,948.6
2020-06-06,1279.0
2020-06-07,1279.0
2020-06-08,1279.0
2020-06-09,1023.2
2020-06-10,1023.2
2020-06-11,1023.2
2020-06-12,1023.2
2020-06-13,1023.2
2020-06-14,1023.2
2020-06-15,1023.2
2020-06-16,1023.2
2020-06-17,1023.2
2020-06-18,1023.2
2020-06-19,895.3
2020-06-20,895.3
2020-06-21,895.3
2020-06-22,895.3
2020-06-23,895.3
2020-06-24,895.3
2020-06-25,754.61
2020-06-26,754.61
2020-06-27,754.61
2020-06-28,754.61
2020-06-29,754.61
2020-06-30,754.61
2020-07-01,754.61
2020-07-02,754.61
2020-07-03,754.61
2020-07-04,754.61
2020-07-05,754.61
2020-07-06,754.61
