date,price
2019-09-21,789.0
2019-09-22,789.0
2019-09-23,789.0
2019-09-24,789.0
2019-09-25,789.0
2019-09-26,789.0
2019-09-27,789.0
2019-09-28,789.0
2019-09-29,789.0
2019-09-30,789.0
2019-10-01,745.0
2019-10-02,745.0
2019-10-03,745.0
2019-10-04,745.0
2019-10-05,749.0
2019-10-06,751.0
2019-10-07,755.0
2019-10-08,757.0
2019-10-09,761.0
2019-10-10,735.0
2019-10-11,740.0
2019-10-12,740.0
2019-10-13,741.0
2019-10-14,744.0
2019-10-15,744.0
2019-10-16,746.0
2019-10-17,748.0
2019-10-18,750.0
2019-10-19,750.0
2019-10-20,750.0
2019-10-21,751.0
2019-10-22,751.0
2019-10-23,751.0
2019-10-24,751.0
2019-10-25,751.0
2019-10-26,751.0
2019-10-27,752.0
2019-10-28,757.0
2019-10-29,757.0
2019-10-30,734.0
2019-10-31,734.0
2019-11-01,733.0
2019-11-02,733.0
2019-11-03,733.0
2019-11-04,689.0
2019-11-05,689.0
2019-11-06,689.0
2019-11-07,689.0
2019-11-08,689.0
2019-11-09,689.0
2019-11-10,689.0
2019-11-11,689.0
2019-11-12,713.0
2019-11-13,713.0
2019-11-14,752.0
2019-11-15,751.0
2019-11-16,751.0
2019-11-17,752.0
2019-11-18,752.0
2019-11-19,752.0
2019-11-20,753.0
2019-11-21,753.0
2019-11-22,754.0
2019-11-23,754.0
2019-11-24,755.0
2019-11-25,755.0
2019-11-26,756.0
2019-11-27,756.0
2019-11-28,756.0
2019-11-29,757.0
2019-11-30,757.0
2019-12-01,758.0
2019-12-02,758.0
2019-12-03,759.0
2019-12-04,758.0
2019-12-05,759.0
2019-12-06,759.0
2019-12-07,759.0
2019-12-08,759.0
2019-12-09,760.0
2019-12-10,760.0
2019-12-11,760.0
2019-12-12,761.0
2019-12-13,761.0
2019-12-14,741.0
2019-12-15,741.0
2019-12-16,743.0
2019-12-17,742.0
2019-12-18,741.0
2019-12-19,629.0
2019-12-20,749.0
2019-12-21,717.0
2019-12-22,717.0
2019-12-23,720.0
2019-12-24,720.0
2019-12-25,720.0
2019-12-26,721.0
2019-12-27,721.0
2019-12-28,719.0
2019-12-29,722.0
2019-12-30,722.0
2019-12-31,722.0
2020-01-01,742.0
2020-01-02,741.0
2020-01-03,741.0
2020-01-04,682.0
2020-01-05,682.0
2020-01-06,684.0
2020-01-07,684.0
2020-01-08,684.0
2020-01-09,684.0
2020-01-10,685.0
2020-01-11,684.0
2020-01-12,684.0
2020-01-13,685.0
2020-01-14,685.0
2020-01-15,686.0
2020-01-16,685.0
2020-01-17,729.0
2020-01-18,729.0
2020-01-19,729.0
2020-01-20,729.0
2020-01-21,729.0
2020-01-22,729.0
2020-01-23,729.0
2020-01-24,729.0
2020-01-25,729.0
2020-01-26,729.0
2020-01-27,729.0
2020-01-28,729.0
2020-01-29,729.0
2020-01-30,729.0
2020-01-31,627.0
2020-02-01,646.0
2020-02-02,629.0
2020-02-03,629.0
2020-02-04,629.0
2020-02-05,629.0
2020-02-06,629.0
2020-02-07,627.0
2020-02-08,627.0
2020-02-09,627.0
2020-02-10,627.0
2020-02-11,627.0
2020-02-12,627.0
2020-02-13,726.0
2020-02-14,725.0
2020-02-15,627.0
2020-02-16,549.0
2020-02-17,725.0
2020-02-18,725.0
2020-02-19,633.0
2020-02-20,633.0
2020-02-21,633.0
2020-02-22,633.0
2020-02-23,633.0
2020-02-24,633.0
2020-02-25,633.0
2020-02-26,710.0
2020-02-27,627.0
2020-02-28,579.0
2020-02-29,579.0
2020-03-01,679.0
2020-03-02,679.0
2020-03-03,679.0
2020-03-04,679.0
2020-03-05,629.0
2020-03-06,629.0
2020-03-07,629.0
2020-03-08,629.0
2020-03-09,629.0
2020-03-10,629.0
2020-03-11,629.0
2020-03-12,629.0
2020-03-13,629.0
2020-03-14,629.0
2020-03-15,629.0
2020-03-16,629.0
2020-03-17,618.0
2020-03-18,634.0
2020-03-19,634.0
2020-03-20,634.0
2020-03-21,649.0
2020-03-22,649.0
2020-03-23,649.0
2020-03-24,649.0
2020-03-25,656.0
2020-03-26,649.0
2020-03-27,649.0
2020-03-28,649.0
2020-03-29,649.0
2020-03-30,649.0
2020-03-31,649.0
2020-04-01,649.0
2020-04-02,649.0
2020-04-03,649.0
2020-04-04,649.0
2020-04-05,649.0
2020-04-06,649.0
2020-04-07,649.0
2020-04-08,649.0
2020-04-09,649.0
2020-04-10,649.0
2020-04-11,649.0
2020-04-12,649.0
2020-04-13,649.0
2020-04-14,649.0
2020-04-15,649.0
2020-04-16,649.0
2020-04-17,649.0
2020-04-18,649.0
2020-04-19,649.0
2020-04-20,649.0
2020-04-21,549.0
2020-04-22,649.0
2020-04-23,649.0
2020-04-24,649.0
2020-04-25,649.0
2020-04-26,649.0
2020-04-27,649.0
2020-04-28,649.0
2020-04-29,649.0
2020-04-30,649.0
2020-05-01,649.0
2020-05-02,649.0
2020-05-03,649.0
2020-05-04,649.0
2020-05-05,649.0
2020-05-06,649.0
2020-05-07,649.0
2020-05-08,649.0
2020-05-09,649.0
2020-05-10,649.0
2020-05-11,612.0
2020-05-12,612.0
2020-05-13,612.0
2020-05-14,612.0
2020-05-15,612.0
2020-05-16,612.0
2020-05-17,612.0
2020-05-18,612.0
2020-05-19,612.0
2020-05-20,579.0
2020-05-21,579.0
2020-05-22,579.0
2020-05-23,579.0
2020-05-24,579.0
2020-05-25,579.0
2020-05-26,587.0
2020-05-27,585.0
2020-05-28,585.0
2020-05-29,585.0
2020-05-30,585.0
2020-05-31,585.0
2020-06-01,585.0
2020-06-02,585.0
2020-06-03,585.0
2020-06-04,599.0
2020-06-05,599.0
2020-06-06,599.0
2020-06-07,599.0
2020-06-08,599.0
2020-06-09,599.0
2020-06-10,599.0
2020-06-11,599.0
2020-06-12,629.0
2020-06-13,629.0
2020-06-14,629.0
2020-06-15,629.0
2020-06-16,598.0
2020-06-17,598.0
2020-06-18,598.0
2020-06-19,600.0
2020-06-20,598.0
2020-06-21,597.0
2020-06-22,597.0
2020-06-23,597.0
2020-06-24,595.0
2020-06-25,594.0
2020-06-26,593.0
2020-06-27,593.0
2020-06-28,592.0
2020-06-29,582.0
2020-06-30,584.0
2020-07-01,583.0
2020-07-02,619.0
2020-07-03,619.0
2020-07-04,619.0
2020-07-05,619.0
2020-07-06,580.0
2020-07-07,629.0
2020-07-08,629.0
2020-07-09,629.0
2020-07-10,579.0
2020-07-11,579.0
2020-07-12,579.0
2020-07-13,579.0
2020-07-14,579.0
2020-07-15,599.0
2020-07-16,599.0
2020-07-17,599.0
2020-07-18,599.0
2020-07-19,579.0
2020-07-20,579.0
2020-07-21,579.0
2020-07-22,579.0
2020-07-23,579.0
2020-07-24,579.0
2020-07-25,579.0
2020-07-26,579.0
2020-07-27,579.0
2020-07-28,579.0
2020-07-29,579.0
2020-07-30,579.0
2020-07-31,579.0
2020-08-01,579.0
2020-08-02,579.0
2020-08-03,573.0
