date,price
2017-05-25,45.0
2017-05-26,45.0
2017-05-27,45.0
2017-05-28,45.0
2017-05-29,45.0
2017-05-30,45.0
2017-05-31,45.0
2017-06-02,45.0
2017-06-03,45.0
2017-06-05,45.0
2017-06-06,45.0
2017-06-07,45.0
2017-06-08,45.0
2017-06-09,45.0
2017-06-10,45.0
2017-06-11,45.0
2017-06-12,45.0
2017-06-13,45.0
2017-06-14,45.0
2017-06-15,45.0
2017-06-16,45.0
2017-06-17,45.0
2017-06-18,45.0
2017-06-19,45.0
2017-06-20,45.0
2017-06-22,45.0
2017-06-23,45.0
2017-06-24,45.0
2017-06-25,45.0
2017-06-26,45.0
2017-06-27,45.0
2017-06-28,45.0
2017-06-29,45.0
2017-06-30,45.0
2017-07-01,45.0
2017-07-02,45.0
2017-07-03,45.0
2017-07-04,45.0
2017-07-05,45.0
2017-07-06,45.0
2017-07-07,45.0
2017-07-08,45.0
2017-07-09,45.0
2017-07-10,45.0
2017-07-11,45.0
2017-07-12,45.0
2017-07-14,45.0
2017-07-15,45.0
2017-07-16,45.0
2017-07-17,45.0
2017-07-18,45.0
2017-07-19,45.0
2017-07-20,45.0
2017-07-21,45.0
2017-07-22,45.0
2017-07-23,45.0
2017-07-24,45.0
2017-07-25,45.0
2017-07-26,45.0
2017-07-29,45.0
2017-07-30,45.0
2017-07-31,45.0
2017-08-01,45.0
2017-08-02,49.0
2017-08-03,49.0
2017-08-04,49.0
2017-08-05,49.0
2017-08-18,49.0
2017-08-19,49.0
2017-08-20,49.0
2017-10-10,49.0
2017-10-11,49.0
2017-10-12,49.0
2017-10-13,49.0
2017-10-14,49.0
2017-10-15,49.0
2017-10-16,49.0
2017-10-17,49.0
2017-10-18,49.0
2017-10-19,49.0
2017-10-20,49.0
2017-10-21,49.0
2017-10-22,49.0
2017-10-23,49.0
2017-10-24,49.0
2017-10-25,49.0
2017-10-26,49.0
2017-10-27,49.0
2017-10-28,49.0
2017-10-29,49.0
2017-10-30,47.0
2017-10-31,47.0
2017-11-01,47.0
2017-11-02,47.0
2017-11-03,47.0
2017-11-04,47.0
2017-11-05,47.0
2017-11-06,47.0
2017-11-07,47.0
2017-11-09,47.0
2017-11-10,47.0
2017-11-11,47.0
2017-11-12,47.0
2017-11-13,47.0
2017-11-14,47.0
2017-11-15,47.0
2017-11-17,47.0
2017-11-18,47.0
2017-11-19,47.0
2017-11-20,47.0
2017-11-21,47.0
2017-11-22,47.0
2017-11-23,47.0
2017-11-24,47.0
2017-11-25,47.0
2017-11-26,47.0
2017-11-27,47.0
2017-11-28,47.0
2017-11-29,47.0
2017-12-01,46.0
2017-12-02,46.0
2017-12-03,46.0
2017-12-04,46.0
2017-12-06,46.0
2017-12-07,46.0
2017-12-08,46.0
2017-12-09,46.0
2017-12-10,46.0
2017-12-11,46.0
2017-12-12,46.0
2017-12-13,46.0
2017-12-14,46.0
2017-12-15,46.0
2017-12-16,46.0
2017-12-17,46.0
2017-12-18,46.0
2017-12-19,46.0
2017-12-20,46.0
2017-12-21,46.0
2017-12-22,46.0
2017-12-23,46.0
2017-12-24,46.0
2017-12-25,46.0
2017-12-26,46.0
2017-12-27,46.0
2017-12-28,46.0
2017-12-29,46.0
2017-12-30,46.0
2017-12-31,46.0
2018-01-01,46.0
2018-01-02,45.9
2018-01-03,45.9
2018-01-04,45.9
2018-01-05,45.9
2018-01-06,45.9
2018-01-07,45.9
2018-01-08,45.9
2018-01-09,45.9
2018-01-10,45.9
2018-04-12,46.9
2018-04-13,46.9
2018-04-14,46.9
2018-04-15,46.9
2018-04-16,46.9
2018-04-17,46.9
2018-04-18,46.9
2018-04-19,46.9
2018-04-20,46.9
2018-04-21,46.9
2018-04-22,46.9
2018-04-23,46.9
2018-04-24,46.9
2018-04-25,46.9
2018-04-27,46.9
2018-04-28,46.9
2018-04-29,46.9
2018-04-30,46.9
2018-05-01,46.9
2018-05-02,46.9
2018-05-03,46.9
2018-05-04,46.9
2018-05-05,46.9
2018-05-06,46.9
2018-05-08,46.9
2018-05-09,46.9
2018-05-10,46.9
2018-05-11,46.9
2018-05-12,46.9
2018-05-13,46.9
2018-05-14,46.9
2018-05-15,46.9
2018-05-16,46.9
2018-05-17,46.9
2018-05-18,46.9
2018-05-19,46.9
2018-05-20,46.9
2018-05-21,46.9
2018-05-22,46.9
2018-05-23,46.9
2018-05-24,46.9
2018-05-25,46.9
2018-05-26,46.9
2018-05-27,46.9
2018-05-28,46.9
2018-05-29,46.9
2018-05-30,46.9
2018-05-31,46.9
2018-06-01,46.9
2018-06-02,46.9
2018-06-03,46.9
2018-06-04,46.9
2018-06-05,46.9
2018-06-06,46.9
2018-06-07,46.9
2018-06-08,46.9
2018-06-09,46.9
2018-06-10,46.9
2018-06-12,46.9
2018-06-13,46.9
2018-06-14,46.9
2018-06-15,46.9
2018-06-16,46.9
2018-06-17,46.9
2018-06-18,46.9
2018-06-19,46.9
