date,price
2019-08-27,599.0
2019-08-28,599.0
2019-08-29,599.0
2019-08-30,599.0
2019-08-31,592.0
2019-09-01,592.0
2019-09-02,610.0
2019-09-03,610.0
2019-09-04,597.0
2019-09-05,597.0
2019-09-06,594.0
2019-09-07,610.0
2019-09-08,610.0
2019-09-09,610.0
2019-09-10,610.0
2019-09-11,609.0
2019-09-12,599.0
2019-09-13,599.0
2019-09-14,599.0
2019-09-15,599.0
2019-09-16,599.0
2019-09-17,599.0
2019-09-18,599.0
2019-09-19,20.7
2019-09-20,599.0
2019-09-21,599.0
2019-09-22,599.0
2019-09-23,599.0
2019-09-24,599.0
2019-09-25,610.0
2019-09-26,599.0
2019-09-27,599.0
2019-09-28,599.0
2019-09-29,599.0
2019-09-30,599.0
2019-10-01,599.0
2019-10-02,599.0
2019-10-03,599.0
2019-10-04,599.0
2019-10-05,599.0
2019-10-06,599.0
2019-10-07,599.0
2019-10-08,599.0
2019-10-09,599.0
2019-10-10,599.0
2019-10-11,599.0
2019-10-12,599.0
2019-10-13,599.0
2019-10-14,599.0
2019-10-15,599.0
2019-10-16,599.0
2019-10-17,599.0
2019-10-18,599.0
2019-10-19,607.0
2019-10-20,608.0
2019-10-21,608.0
2019-10-22,609.0
2019-10-23,611.0
2019-10-24,599.0
2019-10-25,585.0
2019-10-26,585.0
2019-10-27,555.0
2019-10-28,556.0
2019-10-29,556.0
2019-10-30,556.0
2019-10-31,557.0
2019-11-01,557.0
2019-11-02,595.0
2019-11-03,595.0
2019-11-04,595.0
2019-11-05,597.0
2019-11-06,596.0
2019-11-07,596.0
2019-11-08,549.0
2019-11-09,550.0
2019-11-10,550.0
2019-11-11,552.0
2019-11-12,552.0
2019-11-13,556.0
2019-11-14,574.0
2019-11-15,579.0
2019-11-16,599.0
2019-11-17,599.0
2019-11-18,599.0
2019-11-19,599.0
2019-11-20,599.0
2019-11-21,599.0
2019-11-22,599.0
2019-11-23,599.0
2019-11-24,599.0
2019-11-25,599.0
2019-11-26,599.0
2019-11-27,599.0
2019-11-28,599.0
2019-11-29,599.0
2019-11-30,573.0
2019-12-01,571.0
2019-12-02,571.0
2019-12-03,571.0
2019-12-04,598.0
2019-12-05,598.0
2019-12-06,598.0
2019-12-07,599.0
2019-12-08,599.0
2019-12-09,599.0
2019-12-10,599.0
2019-12-11,600.0
2019-12-12,607.0
2019-12-13,606.0
2019-12-14,569.0
2019-12-15,569.0
2019-12-16,569.0
2019-12-17,569.0
2019-12-18,569.0
2019-12-19,569.0
2019-12-20,569.0
2019-12-21,602.0
2019-12-22,569.0
2019-12-23,569.0
2019-12-24,555.0
2019-12-25,555.0
2019-12-26,555.0
2019-12-27,555.0
2019-12-28,555.0
2019-12-29,555.0
2019-12-30,555.0
2019-12-31,559.0
2020-01-01,559.0
2020-01-02,559.0
2020-01-03,559.0
2020-01-04,559.0
2020-01-05,559.0
2020-01-06,559.0
2020-01-07,559.0
2020-01-08,559.0
2020-01-09,559.0
2020-01-10,564.0
2020-01-11,564.0
2020-01-12,569.0
2020-01-13,569.0
2020-01-14,569.0
2020-01-15,569.0
2020-01-16,559.0
2020-01-17,554.0
2020-01-18,554.0
2020-01-19,554.0
2020-01-20,554.0
2020-01-21,559.0
2020-01-22,559.0
2020-01-23,559.0
2020-01-24,559.0
2020-01-25,559.0
2020-01-26,559.0
2020-01-27,542.0
2020-01-28,542.0
2020-01-29,758.0
2020-01-30,758.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,758.0
2020-02-08,758.0
2020-02-09,758.0
2020-02-10,758.0
2020-02-11,758.0
2020-02-12,758.0
2020-02-13,758.0
2020-02-14,758.0
2020-02-15,758.0
2020-02-16,758.0
2020-02-17,758.0
2020-02-18,590.0
2020-02-19,590.0
2020-02-20,611.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,611.0
2020-02-24,611.0
2020-02-25,611.0
2020-02-26,611.0
2020-02-27,611.0
2020-02-28,611.0
2020-02-29,611.0
2020-03-01,611.0
2020-03-02,0.0
2020-03-03,611.0
2020-03-04,611.0
2020-03-05,611.0
2020-03-06,611.0
2020-03-07,611.0
2020-03-08,611.0
2020-03-09,611.0
2020-03-10,611.0
2020-03-11,611.0
2020-03-12,611.0
2020-03-13,611.0
2020-03-14,611.0
2020-03-15,611.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,611.0
2020-03-24,611.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-06,430.0
2020-06-07,430.0
2020-06-08,430.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
